"Source","Destination","Queue Time
(μs)","Submit Time
(μs)","Start Time
(μs)","Duration
(μs)","Size
(bytes)","Rate
(MB/s)","Device
ID","Context
ID","Stream
ID","Runtime API
Call ID","Process
ID"
"HostUnpinned","Device","","","7,241,293.178","3,245.473","24025344","7059.8","0","1","1","3590","24984"
"HostUnpinned","Device","","","4,360,993.900","3,245.858","24025344","7059.0","0","1","1","1441","24984"
"HostUnpinned","Device","","","5,871,643.026","3,246.146","24025344","7058.3","0","1","1","2663","24984"
"HostUnpinned","Device","","","8,875,519.334","3,247.329","24025344","7055.8","0","1","1","4797","24984"
"HostUnpinned","Device","","","5,328,348.627","3,247.394","24025344","7055.6","0","1","1","2226","24984"
"HostUnpinned","Device","","","8,302,580.386","3,247.682","24025344","7055.0","0","1","1","4329","24984"
"HostUnpinned","Device","","","6,630,666.848","3,247.714","24025344","7054.9","0","1","1","3276","24984"
"HostUnpinned","Device","","","9,812,819.978","3,248.098","24025344","7054.1","0","1","1","5552","24984"
"HostUnpinned","Device","","","6,380,634.259","3,248.738","24025344","7052.7","0","1","1","3073","24984"
"HostUnpinned","Device","","","3,552,589.160","3,248.963","24025344","7052.2","0","1","1","797","24984"
"HostUnpinned","Device","","","6,087,231.830","3,248.994","24025344","7052.1","0","1","1","2838","24984"
"HostUnpinned","Device","","","7,931,328.029","3,249.058","24025344","7052.0","0","1","1","4032","24984"
"HostUnpinned","Device","","","8,723,939.807","3,249.090","24025344","7051.9","0","1","1","4674","24984"
"HostUnpinned","Device","","","3,502,532.081","3,249.891","24025344","7050.2","0","1","1","749","24984"
"HostUnpinned","Device","","","3,840,753.760","3,250.179","24025344","7049.6","0","1","1","1030","24984"
"HostUnpinned","Device","","","3,303,008.558","3,250.403","24025344","7049.1","0","1","1","594","24984"
"HostUnpinned","Device","","","4,611,021.722","3,251.010","24025344","7047.8","0","1","1","1644","24984"
"HostUnpinned","Device","","","4,861,376.507","3,251.170","24025344","7047.4","0","1","1","1847","24984"
"HostUnpinned","Device","","","10,825,852.183","3,251.170","24025344","7047.4","0","1","1","6369","24984"
"HostUnpinned","Device","","","9,481,171.520","3,251.234","24025344","7047.3","0","1","1","5286","24984"
"HostUnpinned","Device","","","11,458,365.595","3,251.329","24025344","7047.1","0","1","1","6888","24984"
"HostUnpinned","Device","","","4,607,577.456","3,251.554","24025344","7046.6","0","1","1","1643","24984"
"HostUnpinned","Device","","","11,499,738.093","3,251.586","24025344","7046.5","0","1","1","6918","24984"
"HostUnpinned","Device","","","5,023,126.943","3,251.842","24025344","7046.0","0","1","1","1973","24984"
"HostUnpinned","Device","","","3,242,334.606","3,252.739","24025344","7044.0","0","1","1","543","24984"
"HostUnpinned","Device","","","6,284,464.906","3,252.899","24025344","7043.7","0","1","1","2993","24984"
"HostUnpinned","Device","","","9,077,999.902","3,252.930","24025344","7043.6","0","1","1","4956","24984"
"HostUnpinned","Device","","","6,737,298.343","3,252.962","24025344","7043.5","0","1","1","3355","24984"
"HostUnpinned","Device","","","5,582,047.217","3,253.442","24025344","7042.5","0","1","1","2430","24984"
"HostUnpinned","Device","","","10,449,854.641","3,253.474","24025344","7042.4","0","1","1","6072","24984"
"HostUnpinned","Device","","","4,468,863.047","3,253.955","24025344","7041.4","0","1","1","1520","24984"
"HostUnpinned","Device","","","6,844,869.471","3,253.986","24025344","7041.3","0","1","1","3450","24984"
"HostUnpinned","Device","","","8,224,893.798","3,254.466","24025344","7040.3","0","1","1","4267","24984"
"HostUnpinned","Device","","","8,218,014.291","3,254.946","24025344","7039.2","0","1","1","4265","24984"
"HostUnpinned","Device","","","6,033,360.191","3,255.107","24025344","7038.9","0","1","1","2789","24984"
"HostUnpinned","Device","","","6,740,742.321","3,255.234","24025344","7038.6","0","1","1","3356","24984"
"HostUnpinned","Device","","","4,518,142.082","3,255.779","24025344","7037.4","0","1","1","1565","24984"
"HostUnpinned","Device","","","9,231,101.707","3,256.130","24025344","7036.7","0","1","1","5083","24984"
"HostUnpinned","Device","","","6,090,674.144","3,256.290","24025344","7036.3","0","1","1","2839","24984"
"HostUnpinned","Device","","","10,650,209.049","3,256.417","24025344","7036.1","0","1","1","6227","24984"
"HostUnpinned","Device","","","7,675,872.565","3,256.642","24025344","7035.6","0","1","1","3827","24984"
"HostUnpinned","Device","","","2,606,810.998","3,256.644","24025344","7035.6","0","1","1","150","24984"
"HostUnpinned","Device","","","4,822,641.248","3,256.739","24025344","7035.4","0","1","1","1817","24984"
"HostUnpinned","Device","","","9,329,439.840","3,256.770","24025344","7035.3","0","1","1","5160","24984"
"HostUnpinned","Device","","","10,562,890.183","3,257.122","24025344","7034.5","0","1","1","6162","24984"
"HostUnpinned","Device","","","10,845,999.836","3,257.282","24025344","7034.2","0","1","1","6384","24984"
"HostUnpinned","Device","","","11,150,662.236","3,257.410","24025344","7033.9","0","1","1","6634","24984"
"HostUnpinned","Device","","","6,488,755.342","3,257.443","24025344","7033.8","0","1","1","3152","24984"
"HostUnpinned","Device","","","4,257,513.369","3,257.538","24025344","7033.6","0","1","1","1359","24984"
"HostUnpinned","Device","","","9,188,639.569","3,257.858","24025344","7033.0","0","1","1","5052","24984"
"HostUnpinned","Device","","","7,679,322.783","3,258.242","24025344","7032.1","0","1","1","3828","24984"
"HostUnpinned","Device","","","3,051,971.596","3,258.948","24025344","7030.6","0","1","1","390","24984"
"HostUnpinned","Device","","","9,643,475.351","3,258.978","24025344","7030.5","0","1","1","5412","24984"
"HostUnpinned","Device","","","9,127,529.974","3,259.042","24025344","7030.4","0","1","1","5001","24984"
"HostUnpinned","Device","","","8,720,486.485","3,259.170","24025344","7030.1","0","1","1","4673","24984"
"HostUnpinned","Device","","","5,363,678.557","3,259.363","24025344","7029.7","0","1","1","2255","24984"
"HostUnpinned","Device","","","11,404,708.053","3,259.938","24025344","7028.5","0","1","1","6839","24984"
"HostUnpinned","Device","","","8,433,207.134","3,260.066","24025344","7028.2","0","1","1","4440","24984"
"HostUnpinned","Device","","","3,499,080.423","3,260.163","24025344","7028.0","0","1","1","748","24984"
"HostUnpinned","Device","","","7,874,170.953","3,260.195","24025344","7027.9","0","1","1","3982","24984"
"HostUnpinned","Device","","","4,857,918.224","3,260.739","24025344","7026.7","0","1","1","1846","24984"
"HostUnpinned","Device","","","7,973,884.108","3,260.962","24025344","7026.3","0","1","1","4063","24984"
"HostUnpinned","Device","","","11,492,759.766","3,261.027","24025344","7026.1","0","1","1","6916","24984"
"HostUnpinned","Device","","","8,805,767.696","3,261.058","24025344","7026.0","0","1","1","4737","24984"
"HostUnpinned","Device","","","5,878,499.045","3,261.090","24025344","7026.0","0","1","1","2665","24984"
"HostUnpinned","Device","","","11,246,753.777","3,261.570","24025344","7024.9","0","1","1","6714","24984"
"HostUnpinned","Device","","","10,067,769.083","3,261.730","24025344","7024.6","0","1","1","5757","24984"
"HostUnpinned","Device","","","8,041,365.042","3,261.954","24025344","7024.1","0","1","1","4122","24984"
"HostUnpinned","Device","","","7,711,292.665","3,262.019","24025344","7024.0","0","1","1","3856","24984"
"HostUnpinned","Device","","","10,064,321.649","3,262.498","24025344","7022.9","0","1","1","5756","24984"
"HostUnpinned","Device","","","8,295,678.510","3,262.563","24025344","7022.8","0","1","1","4327","24984"
"HostUnpinned","Device","","","7,924,394.344","3,262.658","24025344","7022.6","0","1","1","4030","24984"
"HostUnpinned","Device","","","9,474,213.994","3,262.690","24025344","7022.5","0","1","1","5284","24984"
"HostUnpinned","Device","","","3,808,925.715","3,262.915","24025344","7022.1","0","1","1","1002","24984"
"HostUnpinned","Device","","","5,836,252.767","3,262.979","24025344","7021.9","0","1","1","2634","24984"
"HostUnpinned","Device","","","3,751,327.597","3,263.108","24025344","7021.6","0","1","1","952","24984"
"HostUnpinned","Device","","","10,312,413.224","3,263.234","24025344","7021.4","0","1","1","5959","24984"
"HostUnpinned","Device","","","9,805,944.439","3,263.619","24025344","7020.5","0","1","1","5550","24984"
"HostUnpinned","Device","","","4,973,699.294","3,264.067","24025344","7019.6","0","1","1","1928","24984"
"HostUnpinned","Device","","","8,936,507.809","3,264.387","24025344","7018.9","0","1","1","4848","24984"
"HostUnpinned","Device","","","3,844,200.490","3,264.580","24025344","7018.5","0","1","1","1031","24984"
"HostUnpinned","Device","","","4,718,413.150","3,264.899","24025344","7017.8","0","1","1","1723","24984"
"HostUnpinned","Device","","","3,172,822.268","3,265.252","24025344","7017.0","0","1","1","483","24984"
"HostUnpinned","Device","","","6,744,190.875","3,265.442","24025344","7016.6","0","1","1","3357","24984"
"HostUnpinned","Device","","","8,717,025.130","3,265.443","24025344","7016.6","0","1","1","4672","24984"
"HostUnpinned","Device","","","3,549,124.060","3,265.700","24025344","7016.1","0","1","1","796","24984"
"HostUnpinned","Device","","","4,060,614.103","3,266.147","24025344","7015.1","0","1","1","1206","24984"
"HostUnpinned","Device","","","5,725,012.975","3,266.371","24025344","7014.6","0","1","1","2538","24984"
"HostUnpinned","Device","","","5,360,213.458","3,266.435","24025344","7014.5","0","1","1","2254","24984"
"HostUnpinned","Device","","","9,636,581.604","3,266.466","24025344","7014.4","0","1","1","5410","24984"
"HostUnpinned","Device","","","8,727,380.776","3,266.467","24025344","7014.4","0","1","1","4675","24984"
"HostUnpinned","Device","","","3,048,508.481","3,266.596","24025344","7014.1","0","1","1","389","24984"
"HostUnpinned","Device","","","9,559,086.797","3,266.658","24025344","7014.0","0","1","1","5348","24984"
"HostUnpinned","Device","","","5,578,587.814","3,266.691","24025344","7013.9","0","1","1","2429","24984"
"HostUnpinned","Device","","","3,299,547.299","3,266.819","24025344","7013.7","0","1","1","593","24984"
"HostUnpinned","Device","","","10,573,343.464","3,267.235","24025344","7012.8","0","1","1","6165","24984"
"HostUnpinned","Device","","","6,538,085.113","3,267.362","24025344","7012.5","0","1","1","3197","24984"
"HostUnpinned","Device","","","8,326,262.741","3,267.363","24025344","7012.5","0","1","1","4345","24984"
"HostUnpinned","Device","","","7,237,834.415","3,267.427","24025344","7012.4","0","1","1","3589","24984"
"HostUnpinned","Device","","","2,914,297.425","3,267.428","24025344","7012.4","0","1","1","277","24984"
"HostUnpinned","Device","","","11,066,232.440","3,267.523","24025344","7012.1","0","1","1","6570","24984"
"HostUnpinned","Device","","","7,870,706.335","3,267.554","24025344","7012.1","0","1","1","3981","24984"
"HostUnpinned","Device","","","9,309,167.830","3,267.618","24025344","7011.9","0","1","1","5145","24984"
"HostUnpinned","Device","","","6,281,004.384","3,267.619","24025344","7011.9","0","1","1","2992","24984"
"HostUnpinned","Device","","","11,157,551.887","3,267.810","24025344","7011.5","0","1","1","6636","24984"
"HostUnpinned","Device","","","10,195,235.861","3,267.971","24025344","7011.2","0","1","1","5867","24984"
"HostUnpinned","Device","","","6,122,677.638","3,268.098","24025344","7010.9","0","1","1","2867","24984"
"HostUnpinned","Device","","","2,910,843.269","3,268.260","24025344","7010.6","0","1","1","276","24984"
"HostUnpinned","Device","","","6,126,141.872","3,268.323","24025344","7010.4","0","1","1","2868","24984"
"HostUnpinned","Device","","","3,929,574.690","3,268.547","24025344","7010.0","0","1","1","1095","24984"
"HostUnpinned","Device","","","11,250,203.834","3,268.675","24025344","7009.7","0","1","1","6715","24984"
"HostUnpinned","Device","","","11,328,249.282","3,268.867","24025344","7009.3","0","1","1","6777","24984"
"HostUnpinned","Device","","","3,926,121.591","3,269.572","24025344","7007.8","0","1","1","1094","24984"
"HostUnpinned","Device","","","8,333,150.216","3,269.635","24025344","7007.6","0","1","1","4347","24984"
"HostUnpinned","Device","","","10,095,030.588","3,269.794","24025344","7007.3","0","1","1","5774","24984"
"HostUnpinned","Device","","","9,843,474.707","3,269.827","24025344","7007.2","0","1","1","5570","24984"
"HostUnpinned","Device","","","6,627,202.773","3,270.019","24025344","7006.8","0","1","1","3275","24984"
"HostUnpinned","Device","","","11,076,727.355","3,270.050","24025344","7006.7","0","1","1","6573","24984"
"HostUnpinned","Device","","","5,109,083.936","3,270.211","24025344","7006.4","0","1","1","2050","24984"
"HostUnpinned","Device","","","11,408,161.278","3,270.339","24025344","7006.1","0","1","1","6840","24984"
"HostUnpinned","Device","","","6,713,576.306","3,270.371","24025344","7006.0","0","1","1","3339","24984"
"HostUnpinned","Device","","","11,073,270.289","3,270.466","24025344","7005.8","0","1","1","6572","24984"
"HostUnpinned","Device","","","4,721,871.400","3,270.532","24025344","7005.7","0","1","1","1724","24984"
"HostUnpinned","Device","","","11,348,518.091","3,270.626","24025344","7005.5","0","1","1","6792","24984"
"HostUnpinned","Device","","","10,392,510.395","3,270.755","24025344","7005.2","0","1","1","6022","24984"
"HostUnpinned","Device","","","10,853,071.990","3,270.851","24025344","7005.0","0","1","1","6386","24984"
"HostUnpinned","Device","","","4,208,201.785","3,271.011","24025344","7004.7","0","1","1","1314","24984"
"HostUnpinned","Device","","","9,552,061.429","3,271.106","24025344","7004.5","0","1","1","5346","24984"
"HostUnpinned","Device","","","8,543,594.000","3,271.203","24025344","7004.3","0","1","1","4530","24984"
"HostUnpinned","Device","","","10,811,791.174","3,271.267","24025344","7004.1","0","1","1","6365","24984"
"HostUnpinned","Device","","","3,423,703.264","3,271.268","24025344","7004.1","0","1","1","687","24984"
"HostUnpinned","Device","","","7,541,521.296","3,271.939","24025344","7002.7","0","1","1","3715","24984"
"HostUnpinned","Device","","","7,538,064.710","3,272.035","24025344","7002.5","0","1","1","3714","24984"
"HostUnpinned","Device","","","5,528,232.758","3,272.067","24025344","7002.4","0","1","1","2381","24984"
"HostUnpinned","Device","","","6,231,509.224","3,272.067","24025344","7002.4","0","1","1","2947","24984"
"HostUnpinned","Device","","","3,296,078.040","3,272.131","24025344","7002.3","0","1","1","592","24984"
"HostUnpinned","Device","","","4,829,522.132","3,272.132","24025344","7002.3","0","1","1","1819","24984"
"HostUnpinned","Device","","","3,758,221.283","3,272.196","24025344","7002.1","0","1","1","954","24984"
"HostUnpinned","Device","","","2,921,249.417","3,272.197","24025344","7002.1","0","1","1","279","24984"
"HostUnpinned","Device","","","7,682,777.385","3,272.259","24025344","7002.0","0","1","1","3829","24984"
"HostUnpinned","Device","","","5,019,661.812","3,272.355","24025344","7001.8","0","1","1","1972","24984"
"HostUnpinned","Device","","","8,299,124.664","3,272.483","24025344","7001.5","0","1","1","4328","24984"
"HostUnpinned","Device","","","10,198,696.511","3,272.611","24025344","7001.2","0","1","1","5868","24984"
"HostUnpinned","Device","","","9,382,270.059","3,272.803","24025344","7000.8","0","1","1","5206","24984"
"HostUnpinned","Device","","","4,614,463.268","3,272.995","24025344","7000.4","0","1","1","1645","24984"
"HostUnpinned","Device","","","3,922,662.733","3,273.251","24025344","6999.9","0","1","1","1093","24984"
"HostUnpinned","Device","","","4,311,622.271","3,273.475","24025344","6999.4","0","1","1","1408","24984"
"HostUnpinned","Device","","","3,677,060.788","3,273.795","24025344","6998.7","0","1","1","891","24984"
"HostUnpinned","Device","","","3,453,302.534","3,273.827","24025344","6998.6","0","1","1","704","24984"
"HostUnpinned","Device","","","9,039,428.954","3,274.114","24025344","6998.0","0","1","1","4936","24984"
"HostUnpinned","Device","","","6,204,233.315","3,274.435","24025344","6997.3","0","1","1","2930","24984"
"HostUnpinned","Device","","","11,062,774.798","3,274.563","24025344","6997.1","0","1","1","6569","24984"
"HostUnpinned","Device","","","9,548,599.946","3,275.491","24025344","6995.1","0","1","1","5345","24984"
"HostUnpinned","Device","","","9,986,167.597","3,275.523","24025344","6995.0","0","1","1","5694","24984"
"HostUnpinned","Device","","","5,271,125.121","3,275.652","24025344","6994.7","0","1","1","2176","24984"
"HostUnpinned","Device","","","8,288,690.071","3,275.747","24025344","6994.5","0","1","1","4325","24984"
"HostUnpinned","Device","","","9,295,270.954","3,275.843","24025344","6994.3","0","1","1","5141","24984"
"HostUnpinned","Device","","","9,336,563.293","3,276.131","24025344","6993.7","0","1","1","5162","24984"
"HostUnpinned","Device","","","10,060,859.239","3,276.162","24025344","6993.7","0","1","1","5755","24984"
"HostUnpinned","Device","","","5,267,649.142","3,276.227","24025344","6993.5","0","1","1","2175","24984"
"HostUnpinned","Device","","","9,477,703.381","3,276.291","24025344","6993.4","0","1","1","5285","24984"
"HostUnpinned","Device","","","9,298,732.213","3,276.355","24025344","6993.2","0","1","1","5142","24984"
"HostUnpinned","Device","","","3,505,972.924","3,276.387","24025344","6993.2","0","1","1","750","24984"
"HostUnpinned","Device","","","6,200,770.361","3,276.547","24025344","6992.8","0","1","1","2929","24984"
"HostUnpinned","Device","","","3,200,079.880","3,276.644","24025344","6992.6","0","1","1","500","24984"
"HostUnpinned","Device","","","9,562,541.335","3,276.739","24025344","6992.4","0","1","1","5349","24984"
"HostUnpinned","Device","","","10,700,526.824","3,277.027","24025344","6991.8","0","1","1","6275","24984"
"HostUnpinned","Device","","","11,314,275.189","3,277.475","24025344","6990.9","0","1","1","6773","24984"
"HostUnpinned","Device","","","9,802,478.829","3,277.603","24025344","6990.6","0","1","1","5549","24984"
"HostUnpinned","Device","","","7,927,853.490","3,277.699","24025344","6990.4","0","1","1","4031","24984"
"HostUnpinned","Device","","","10,050,398.149","3,277.763","24025344","6990.2","0","1","1","5752","24984"
"HostUnpinned","Device","","","8,684,897.042","3,277.858","24025344","6990.0","0","1","1","4644","24984"
"HostUnpinned","Device","","","10,559,425.756","3,277.891","24025344","6990.0","0","1","1","6161","24984"
"HostUnpinned","Device","","","6,634,105.514","3,278.083","24025344","6989.6","0","1","1","3277","24984"
"HostUnpinned","Device","","","8,623,975.453","3,278.179","24025344","6989.4","0","1","1","4593","24984"
"HostUnpinned","Device","","","8,627,453.000","3,278.435","24025344","6988.8","0","1","1","4594","24984"
"HostUnpinned","Device","","","3,165,892.549","3,278.436","24025344","6988.8","0","1","1","481","24984"
"HostUnpinned","Device","","","7,403,601.712","3,278.499","24025344","6988.7","0","1","1","3653","24984"
"HostUnpinned","Device","","","4,725,335.475","3,278.564","24025344","6988.5","0","1","1","1725","24984"
"HostUnpinned","Device","","","2,512,829.147","819.649","6006336","6988.5","0","1","1","131","24984"
"HostUnpinned","Device","","","3,342,096.122","3,278.628","24025344","6988.4","0","1","1","624","24984"
"HostUnpinned","Device","","","4,315,092.458","3,278.692","24025344","6988.3","0","1","1","1409","24984"
"HostUnpinned","Device","","","11,317,736.703","3,278.787","24025344","6988.1","0","1","1","6774","24984"
"HostUnpinned","Device","","","8,547,047.898","3,278.883","24025344","6987.9","0","1","1","4531","24984"
"HostUnpinned","Device","","","10,057,393.852","3,278.883","24025344","6987.9","0","1","1","5754","24984"
"HostUnpinned","Device","","","5,585,495.419","3,278.915","24025344","6987.8","0","1","1","2431","24984"
"HostUnpinned","Device","","","10,091,559.025","3,278.915","24025344","6987.8","0","1","1","5773","24984"
"HostUnpinned","Device","","","3,169,357.105","3,278.916","24025344","6987.8","0","1","1","482","24984"
"HostUnpinned","Device","","","7,793,784.374","3,279.043","24025344","6987.5","0","1","1","3919","24984"
"HostUnpinned","Device","","","10,569,877.246","3,279.043","24025344","6987.5","0","1","1","6164","24984"
"HostUnpinned","Device","","","10,593,794.425","3,279.074","24025344","6987.4","0","1","1","6180","24984"
"HostUnpinned","Device","","","3,252,904.825","3,279.204","24025344","6987.2","0","1","1","546","24984"
"HostUnpinned","Device","","","9,389,170.047","3,279.363","24025344","6986.8","0","1","1","5208","24984"
"HostUnpinned","Device","","","8,037,899.591","3,279.396","24025344","6986.8","0","1","1","4121","24984"
"HostUnpinned","Device","","","10,895,354.656","3,279.587","24025344","6986.4","0","1","1","6429","24984"
"HostUnpinned","Device","","","3,203,547.252","3,279.588","24025344","6986.4","0","1","1","501","24984"
"HostUnpinned","Device","","","5,331,785.309","3,279.683","24025344","6986.1","0","1","1","2227","24984"
"HostUnpinned","Device","","","10,808,328.252","3,279.843","24025344","6985.8","0","1","1","6364","24984"
"HostUnpinned","Device","","","9,185,162.118","3,279.907","24025344","6985.7","0","1","1","5051","24984"
"HostUnpinned","Device","","","10,298,296.052","3,280.003","24025344","6985.5","0","1","1","5955","24984"
"HostUnpinned","Device","","","10,555,957.522","3,280.035","24025344","6985.4","0","1","1","6160","24984"
"HostUnpinned","Device","","","6,837,913.961","3,280.067","24025344","6985.3","0","1","1","3448","24984"
"HostUnpinned","Device","","","4,424,944.518","3,280.068","24025344","6985.3","0","1","1","1499","24984"
"HostUnpinned","Device","","","8,048,388.747","3,280.131","24025344","6985.2","0","1","1","4124","24984"
"HostUnpinned","Device","","","7,527,559.714","3,280.227","24025344","6985.0","0","1","1","3711","24984"
"HostUnpinned","Device","","","10,600,889.396","3,280.291","24025344","6984.9","0","1","1","6182","24984"
"HostUnpinned","Device","","","10,308,945.310","3,280.899","24025344","6983.6","0","1","1","5958","24984"
"HostUnpinned","Device","","","9,545,131.200","3,280.963","24025344","6983.4","0","1","1","5344","24984"
"HostUnpinned","Device","","","8,051,856.630","3,281.123","24025344","6983.1","0","1","1","4125","24984"
"HostUnpinned","Device","","","10,952,531.930","3,281.219","24025344","6982.9","0","1","1","6479","24984"
"HostUnpinned","Device","","","3,663,008.383","3,281.220","24025344","6982.9","0","1","1","887","24984"
"HostUnpinned","Device","","","8,281,758.914","3,281.251","24025344","6982.8","0","1","1","4323","24984"
"HostUnpinned","Device","","","5,976,954.845","3,281.283","24025344","6982.7","0","1","1","2742","24984"
"HostUnpinned","Device","","","11,451,402.117","3,281.315","24025344","6982.7","0","1","1","6886","24984"
"HostUnpinned","Device","","","8,285,225.037","3,281.571","24025344","6982.1","0","1","1","4324","24984"
"HostUnpinned","Device","","","11,503,179.894","3,281.731","24025344","6981.8","0","1","1","6919","24984"
"HostUnpinned","Device","","","5,839,709.001","3,281.796","24025344","6981.7","0","1","1","2635","24984"
"HostUnpinned","Device","","","5,471,851.908","3,281.892","24025344","6981.4","0","1","1","2334","24984"
"HostUnpinned","Device","","","7,800,762.317","3,282.147","24025344","6980.9","0","1","1","3921","24984"
"HostUnpinned","Device","","","6,277,526.229","3,282.211","24025344","6980.8","0","1","1","2991","24984"
"HostUnpinned","Device","","","5,076,857.258","3,282.212","24025344","6980.8","0","1","1","2022","24984"
"HostUnpinned","Device","","","7,776,012.016","3,282.243","24025344","6980.7","0","1","1","3914","24984"
"HostUnpinned","Device","","","5,194,452.335","3,282.468","24025344","6980.2","0","1","1","2114","24984"
"HostUnpinned","Device","","","6,710,105.607","3,282.499","24025344","6980.2","0","1","1","3338","24984"
"HostUnpinned","Device","","","7,966,983.448","3,282.499","24025344","6980.2","0","1","1","4061","24984"
"HostUnpinned","Device","","","6,461,541.321","3,282.532","24025344","6980.1","0","1","1","3135","24984"
"HostUnpinned","Device","","","4,057,136.779","3,282.596","24025344","6979.9","0","1","1","1205","24984"
"HostUnpinned","Device","","","8,533,135.054","3,282.691","24025344","6979.7","0","1","1","4527","24984"
"HostUnpinned","Device","","","11,059,307.268","3,282.787","24025344","6979.5","0","1","1","6568","24984"
"HostUnpinned","Device","","","5,624,490.553","3,283.107","24025344","6978.9","0","1","1","2461","24984"
"HostUnpinned","Device","","","2,907,374.489","3,283.141","24025344","6978.8","0","1","1","275","24984"
"HostUnpinned","Device","","","6,841,390.388","3,283.459","24025344","6978.1","0","1","1","3449","24984"
"HostUnpinned","Device","","","11,207,751.809","3,283.554","24025344","6977.9","0","1","1","6684","24984"
"HostUnpinned","Device","","","4,942,864.264","3,283.620","24025344","6977.8","0","1","1","1910","24984"
